19
#n ent_time	out_time	stay_time	total_time	abs_time_n102	abs_time_n112	abs_time_n122	abs_time_n132	abs_time_n142	rel_time_vic_n102	rel_time_vic_n112	rel_time_vic_n122	rel_time_vic_n132	rel_time_vic_n142	rel_time_nig_n102	rel_time_nig_n112	rel_time_nig_n122	rel_time_nig_n132	rel_time_nig_n142
17421.27845	31380.2708	13958.99235	3056	0	2794	262	0	0	0	0.914267016	0.085732984	0	0	0	0.059700855	0.005598291	0	0
24443.2746	35040.26879	10596.99419	6037	1208	238	0	0	4591	0.200099387	0.039423555	0	0	0.760477058	0.025811966	0.00508547	0	0	0.098098291
46670.26242	46673.26242	2.999998428	3	3	0	0	0	0	1	0	0	0	0	6.41E-05	0	0	0	0
18763.27772	32538.27017	13774.99245	9923	0	9923	0	0	0	0	1	0	0	0	0	0.212029915	0	0	0
25980.27376	35625.26847	9644.994713	2109	0	193	0	0	1916	0	0.091512565	0	0	0.908487435	0	0.004123932	0	0	0.040940171
21637.27614	36362.26807	14724.99193	14563	2	6021	852	418	7270	0.000137334	0.413445032	0.058504429	0.028702877	0.499210328	4.27E-05	0.128653846	0.018205128	0.008931624	0.15534188
46432.26255	47125.26217	692.99962	981	0	0	0	693	288	0	0	0	0.706422018	0.293577982	0	0	0	0.014807692	0.006153846
31340.27082	31784.27058	443.9997567	572	443	0	0	65	64	0.774475524	0	0	0.113636364	0.111888112	0.009465812	0	0	0.001388889	0.001367521
7031.284146	11645.28162	4613.997471	980	0	0	0	980	0	0	0	0	1	0	0	0	0	0.020940171	0
137.2879248	4753.285395	4615.99747	1050	0	0	0	1050	0	0	0	0	1	0	0	0	0	0.022435897	0
11479.28171	45877.26286	34397.98115	4725	4	2631	0	234	1856	0.000846561	0.556825397	0	0.04952381	0.392804233	8.55E-05	0.056217949	0	0.005	0.03965812
21590.27617	40959.26555	19368.98938	19448	0	11972	7230	246	0	0	0.615590292	0.371760592	0.012649116	0	0	0.255811966	0.154487179	0.00525641	0
32075.27042	36270.26812	4194.997701	981	0	751	230	0	0	0	0.765545362	0.234454638	0	0	0	0.016047009	0.00491453	0	0
8839.283155	10646.28216	1806.99901	1113	0	0	0	862	251	0	0	0	0.774483378	0.225516622	0	0	0	0.018418803	0.005363248
7417.283935	9804.282626	2386.998691	567	0	0	0	357	210	0	0	0	0.62962963	0.37037037	0	0	0	0.007628205	0.004487179
24567.27453	34935.26885	10367.99432	11604	0	3572	0	2989	5043	0	0.307824888	0	0.257583592	0.43459152	0	0.076324786	0	0.063867521	0.10775641
456.2877497	718.2876064	261.9998567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.28796631	312.2878289	250.9998626	335	0	0	0	251	84	0	0	0	0.749253731	0.250746269	0	0	0	0.005363248	0.001794872
21677.27612	36936.26776	15258.99164	2281	12	2265	4	0	0	0.005260851	0.992985533	0.001753617	0	0	0.00025641	0.048397436	8.55E-05	0	0
1665.287087	1812.287007	146.9999192	146	0	0	0	146	0	0	0	0	1	0	0	0	0	0.003119658	0
31438.27077	38316.267	6877.996231	6314	289	5484	0	241	300	0.045771302	0.868546088	0	0.038169148	0.047513462	0.006175214	0.117179487	0	0.005149573	0.006410256
21388.27628	32137.27039	10748.99411	9707	0	945	8292	315	155	0	0.097352426	0.854228907	0.032450809	0.015967858	0	0.020192308	0.177179487	0.006730769	0.003311966
775.2875747	779.2875728	3.999998114	3	0	0	0	3	0	0	0	0	1	0	0	0	0	6.41E-05	0
22924.27544	41548.26523	18623.98979	6668	346	6322	0	0	0	0.051889622	0.948110378	0	0	0	0.007393162	0.13508547	0	0	0
35626.26847	36341.26808	714.999608	15	0	0	15	0	0	0	0	1	0	0	0	0	0.000320513	0	0
31019.271	41665.26516	10645.99416	3891	0	3891	0	0	0	0	1	0	0	0	0	0.083141026	0	0	0
7091.284113	7191.284059	99.99994531	99	0	0	0	99	0	0	0	0	1	0	0	0	0	0.002115385	0
21313.27632	21909.27599	595.9996737	510	120	0	0	156	234	0.235294118	0	0	0.305882353	0.458823529	0.002564103	0	0	0.003333333	0.005
25297.27413	33060.26988	7762.995745	2802	91	1618	1091	2	0	0.032476802	0.577444682	0.389364739	0.000713776	0	0.001944444	0.03457265	0.023311966	4.27E-05	0
717.2876067	5017.28525	4299.997643	297	0	0	0	278	19	0	0	0	0.936026936	0.063973064	0	0	0	0.005940171	0.000405983
27961.27267	37422.26749	9460.994815	2543	46	1087	0	114	1296	0.018088871	0.427447896	0	0.044828942	0.50963429	0.000982906	0.023226496	0	0.002435897	0.027692308
19288.27743	35406.26859	16117.99117	6069	103	4628	1168	126	44	0.016971494	0.762563849	0.192453452	0.020761246	0.007249959	0.002200855	0.098888889	0.024957265	0.002692308	0.000940171
29092.27206	38011.26717	8918.995111	9309	1130	6092	1188	426	473	0.121387904	0.654420453	0.127618434	0.045762166	0.050811043	0.024145299	0.13017094	0.025384615	0.009102564	0.010106838
42270.26483	42276.26483	5.999996857	5	5	0	0	0	0	1	0	0	0	0	0.000106838	0	0	0	0
22709.27555	32385.27025	9675.994697	3647	0	832	2042	0	773	0	0.228132712	0.559912257	0	0.211955032	0	0.017777778	0.043632479	0	0.016517094
7852.283696	8587.283294	734.9995974	153	0	0	0	153	0	0	0	0	1	0	0	0	0	0.003269231	0
8285.283459	8383.283405	97.99994594	97	0	0	0	97	0	0	0	0	1	0	0	0	0	0.00207265	0
18170.27804	28006.27265	9835.994609	452	0	0	0	253	199	0	0	0	0.559734513	0.440265487	0	0	0	0.005405983	0.004252137
29094.27205	35996.26827	6901.996217	4893	251	2160	1246	432	804	0.051297772	0.441446965	0.254649499	0.088289393	0.16431637	0.005363248	0.046153846	0.026623932	0.009230769	0.017179487
21329.27631	28157.27257	6827.996258	3173	0	1855	1318	0	0	0	0.584620233	0.415379767	0	0	0	0.039636752	0.028162393	0	0
3698.285973	4771.285385	1072.999412	103	0	0	0	103	0	0	0	0	1	0	0	0	0	0.002200855	0
2128.286833	5764.28484	3635.998007	524	0	0	0	524	0	0	0	0	1	0	0	0	0	0.011196581	0
25166.27421	26401.27353	1234.999323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26593.27342	27458.27295	864.9995257	173	173	0	0	0	0	1	0	0	0	0	0.003696581	0	0	0	0
5413.285033	9273.282917	3859.997884	2273	0	0	0	1975	298	0	0	0	0.868895733	0.131104267	0	0	0	0.042200855	0.006367521
33416.26969	40315.2659	6898.996218	1270	0	12	251	0	1007	0	0.009448819	0.197637795	0	0.792913386	0	0.00025641	0.005363248	0	0.021517094
18977.2776	32481.2702	13503.9926	240	0	0	240	0	0	0	0	1	0	0	0	0	0.005128205	0	0
19166.2775	36238.26814	17071.99064	14388	313	12326	1497	126	126	0.02175424	0.856686127	0.104045038	0.008757298	0.008757298	0.006688034	0.263376068	0.031987179	0.002692308	0.002692308
5299.285095	46259.26265	40959.97755	4	0	4	0	0	0	0	1	0	0	0	0	8.55E-05	0	0	0
21132.27642	40964.26555	19831.98913	19976	1391	11559	2582	607	3837	0.06963356	0.578644373	0.129255106	0.030386464	0.192080497	0.029722222	0.246987179	0.05517094	0.012970085	0.081987179
5663.284896	5757.284844	93.99994845	93	80	0	0	13	0	0.860215054	0	0	0.139784946	0	0.001709402	0	0	0.000277778	0
20397.27682	25739.27389	5341.997072	1162	0	1142	20	0	0	0	0.982788296	0.017211704	0	0	0	0.024401709	0.00042735	0	0
27265.27306	41342.26534	14076.99228	1451	394	1057	0	0	0	0.271536871	0.728463129	0	0	0	0.008418803	0.02258547	0	0	0
18427.2779	26663.27339	8235.995486	3453	128	3127	0	0	198	0.037069215	0.905589343	0	0	0.057341442	0.002735043	0.066816239	0	0	0.004230769
30659.2712	31170.27092	510.9997199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21878.27601	27842.27274	5963.996732	3270	645	185	0	73	2367	0.197247706	0.056574924	0	0.022324159	0.723853211	0.013782051	0.003952991	0	0.001559829	0.050576923
18885.27765	37181.26762	18295.98997	6414	3116	3298	0	0	0	0.485812286	0.514187714	0	0	0	0.066581197	0.070470085	0	0	0
18465.27788	40482.26581	22016.98793	6318	0	6318	0	0	0	0	1	0	0	0	0	0.135	0	0	0
14959.2798	25605.27397	10645.99416	173	0	0	0	0	173	0	0	0	0	1	0	0	0	0	0.003696581
28142.27258	33836.26945	5693.996879	5448	0	4601	606	120	121	0	0.844530103	0.11123348	0.022026432	0.022209985	0	0.098311966	0.012948718	0.002564103	0.00258547
29779.27168	36986.26773	7206.99605	212	39	109	64	0	0	0.183962264	0.514150943	0.301886792	0	0	0.000833333	0.00232906	0.001367521	0	0
30734.27115	39104.26657	8369.995413	3278	0	1916	1362	0	0	0	0.584502746	0.415497254	0	0	0	0.040940171	0.029102564	0	0
19532.27729	40547.26578	21014.98848	21901	0	16606	4887	0	408	0	0.758230218	0.223140496	0	0.018629286	0	0.35482906	0.104423077	0	0.008717949
344.2878113	8628.283271	8283.995459	5061	0	138	0	4318	605	0	0.027267338	0	0.853191069	0.119541593	0	0.002948718	0	0.092264957	0.01292735
23992.27485	30059.27152	6066.996675	2890	141	1552	305	69	823	0.048788927	0.537024221	0.105536332	0.023875433	0.284775087	0.003012821	0.033162393	0.006517094	0.001474359	0.01758547
23209.27528	30267.27141	7057.996132	208	0	155	0	53	0	0	0.745192308	0	0.254807692	0	0	0.003311966	0	0.001132479	0
41945.26501	41966.265	20.999989	20	20	0	0	0	0	1	0	0	0	0	0.00042735	0	0	0	0
32983.26992	33163.26982	179.9999013	179	179	0	0	0	0	1	0	0	0	0	0.003824786	0	0	0	0
3503.28608	3541.286059	37.99997925	37	0	0	0	37	0	0	0	0	1	0	0	0	0	0.000790598	0
16972.2787	17193.27858	220.9998784	220	220	0	0	0	0	1	0	0	0	0	0.004700855	0	0	0	0
21348.2763	26729.27335	5380.997051	216	0	216	0	0	0	0	1	0	0	0	0	0.004615385	0	0	0
22385.27573	34927.26886	12541.99313	9611	61	1662	0	52	7836	0.006346894	0.172926855	0	0.005410467	0.815315784	0.001303419	0.035512821	0	0.001111111	0.167435897
4267.285661	7996.283617	3728.997956	3385	110	0	0	2701	574	0.032496307	0	0	0.797932053	0.16957164	0.002350427	0	0	0.057713675	0.012264957
22157.27586	37361.26752	15203.99167	11684	0	11684	0	0	0	0	1	0	0	0	0	0.24965812	0	0	0
20089.27699	32038.27044	11948.99345	5993	120	3859	0	159	1855	0.020023361	0.643917904	0	0.026530953	0.309527782	0.002564103	0.082457265	0	0.003397436	0.039636752
25992.27375	41604.2652	15611.99144	6680	1167	3153	274	599	1487	0.174700599	0.472005988	0.041017964	0.089670659	0.22260479	0.024935897	0.067371795	0.005854701	0.012799145	0.031773504
367.2877985	5382.28505	5014.997251	1638	0	0	0	1452	186	0	0	0	0.886446886	0.113553114	0	0	0	0.031025641	0.003974359
34251.26923	38137.2671	3885.99787	2380	15	2365	0	0	0	0.006302521	0.993697479	0	0	0	0.000320513	0.050534188	0	0	0
21595.27616	24259.2747	2663.99854	1206	259	0	0	918	29	0.214759536	0	0	0.76119403	0.024046434	0.005534188	0	0	0.019615385	0.000619658
14227.2802	39348.26643	25120.98623	31635	354	605	0	16723	13953	0.011190138	0.019124388	0	0.52862336	0.441062115	0.007564103	0.01292735	0	0.35732906	0.298141026
4657.285447	8996.283069	4338.997622	988	0	0	0	988	0	0	0	0	1	0	0	0	0	0.021111111	0
7070.284125	7103.284106	32.99998146	33	33	0	0	0	0	1	0	0	0	0	0.000705128	0	0	0	0
30422.27133	42492.26471	12069.99338	8871	2751	4962	0	422	736	0.3101116	0.559350693	0	0.047570736	0.082966971	0.058782051	0.106025641	0	0.009017094	0.015726496
31168.27092	41808.26509	10639.99417	4244	37	4207	0	0	0	0.00871819	0.99128181	0	0	0	0.000790598	0.089893162	0	0	0
8598.283287	8628.283271	29.99998366	30	0	0	0	30	0	0	0	0	1	0	0	0	0	0.000641026	0
31610.27067	33082.26987	1471.999193	719	0	557	68	94	0	0	0.774687065	0.0945758	0.130737135	0	0	0.011901709	0.001452991	0.002008547	0
16.28799114	29565.2718	29548.9838	1391	1320	0	56	0	15	0.948957584	0	0.040258807	0	0.010783609	0.028205128	0	0.001196581	0	0.000320513
28092.2726	41582.26521	13489.99261	3632	0	2315	1184	0	133	0	0.637389868	0.325991189	0	0.036618943	0	0.049465812	0.025299145	0	0.00284188
7775.283739	11417.28174	3641.998003	1475	0	0	0	1475	0	0	0	0	1	0	0	0	0	0.031517094	0
1597.287125	1606.287119	8.999994657	8	0	0	0	8	0	0	0	0	1	0	0	0	0	0.00017094	0
32795.27003	40883.26559	8087.995567	1526	0	446	7	569	504	0	0.292267366	0.004587156	0.372870249	0.330275229	0	0.009529915	0.000149573	0.01215812	0.010769231
27751.27279	33048.26989	5296.997097	3030	402	726	0	223	1679	0.132673267	0.23960396	0	0.07359736	0.554125413	0.008589744	0.015512821	0	0.004764957	0.035876068
30088.27151	39211.26651	9122.995	707	0	707	0	0	0	0	1	0	0	0	0	0.015106838	0	0	0
19184.27749	39227.2665	20042.98901	4320	3971	139	0	100	110	0.919212963	0.032175926	0	0.023148148	0.025462963	0.084850427	0.002970085	0	0.002136752	0.002350427
18101.27808	27201.27309	9099.995012	687	687	0	0	0	0	1	0	0	0	0	0.014679487	0	0	0	0
23485.27513	30820.27111	7334.99598	2520	118	1898	0	63	441	0.046825397	0.753174603	0	0.025	0.175	0.002521368	0.040555556	0	0.001346154	0.009423077
27033.27318	32671.27009	5637.99691	561	0	561	0	0	0	0	1	0	0	0	0	0.011987179	0	0	0
22235.27581	34688.26899	12452.99317	1526	22	301	82	195	926	0.014416776	0.197247706	0.053735256	0.127785059	0.606815203	0.000470085	0.006431624	0.001752137	0.004166667	0.019786325
8529.283325	9479.282805	949.9994795	1254	0	0	0	820	434	0	0	0	0.653907496	0.346092504	0	0	0	0.017521368	0.009273504
24009.27484	40393.26586	16383.99102	15876	0	4983	10875	11	7	0	0.313869992	0.684996221	0.00069287	0.000440917	0	0.106474359	0.232371795	0.000235043	0.000149573
27786.27277	36017.26826	8230.995489	4346	0	2917	1124	62	243	0	0.671191901	0.258628624	0.014265992	0.055913484	0	0.06232906	0.024017094	0.001324786	0.005192308
34877.26888	37246.26759	2368.998702	1978	0	776	1202	0	0	0	0.39231547	0.60768453	0	0	0	0.016581197	0.025683761	0	0
20079.27699	39337.26644	19257.98945	15883	676	9852	825	903	3627	0.042561229	0.62028584	0.051942328	0.056853239	0.228357363	0.014444444	0.210512821	0.017628205	0.019294872	0.0775
6070.284673	6303.284545	232.9998721	233	0	0	0	233	0	0	0	0	1	0	0	0	0	0.004978632	0
2440.286662	4111.285747	1670.999084	2541	0	170	0	1519	852	0	0.066902794	0	0.597796143	0.335301063	0	0.003632479	0	0.032457265	0.018205128
28568.27234	33256.26977	4687.99743	189	189	0	0	0	0	1	0	0	0	0	0.004038462	0	0	0	0
10602.28219	12768.281	2165.998813	264	0	0	0	264	0	0	0	0	1	0	0	0	0	0.005641026	0
26247.27361	34830.26891	8582.995296	7901	80	1089	0	2909	3823	0.010125301	0.137830654	0	0.368181243	0.483862802	0.001709402	0.023269231	0	0.06215812	0.081688034
29359.27191	40351.26588	10991.99398	8060	0	3395	3778	28	859	0	0.421215881	0.468734491	0.003473945	0.106575682	0	0.072542735	0.080726496	0.000598291	0.018354701
27629.27286	37169.26763	9539.994771	2917	0	1797	584	0	536	0	0.616043881	0.200205691	0	0.183750429	0	0.038397436	0.012478632	0	0.011452991
6781.284283	7288.284006	506.9997225	69	0	0	0	69	0	0	0	0	1	0	0	0	0	0.001474359	0
8506.283338	8511.283335	4.999997171	4	4	0	0	0	0	1	0	0	0	0	8.55E-05	0	0	0	0
2741.286497	3002.286354	260.999857	474	31	0	0	214	229	0.065400844	0	0	0.451476793	0.483122363	0.000662393	0	0	0.00457265	0.004893162
19897.27709	37522.26743	17624.99034	34232	0	17334	16174	362	362	0	0.50636831	0.472481888	0.010574901	0.010574901	0	0.370384615	0.345598291	0.007735043	0.007735043
20976.2765	36670.2679	15693.9914	17432	854	10874	2319	1210	2175	0.048990363	0.623795319	0.133031207	0.069412575	0.124770537	0.018247863	0.232350427	0.049551282	0.025854701	0.046474359
30162.27147	41011.26552	10848.99405	2256	75	1868	0	0	313	0.033244681	0.828014184	0	0	0.138741135	0.001602564	0.03991453	0	0	0.006688034
7736.28376	43410.26421	35673.98045	26385	0	0	0	26385	0	0	0	0	1	0	0	0	0	0.563782051	0
20661.27668	34875.26889	14213.99221	714	0	16	142	176	380	0	0.022408964	0.198879552	0.246498599	0.532212885	0	0.00034188	0.003034188	0.003760684	0.008119658
28601.27232	37255.26758	8653.995257	4372	0	1517	11	270	2574	0	0.346980787	0.002516011	0.061756633	0.588746569	0	0.03241453	0.000235043	0.005769231	0.055
8607.283282	8848.283151	240.9998683	241	0	0	0	241	0	0	0	0	1	0	0	0	0	0.005149573	0
27878.27272	42087.26493	14208.99221	8950	341	5902	0	0	2707	0.038100559	0.659441341	0	0	0.302458101	0.007286325	0.126111111	0	0	0.05784188
22927.27543	32236.27033	9308.994898	343	227	65	0	0	51	0.66180758	0.189504373	0	0	0.148688047	0.004850427	0.001388889	0	0	0.001089744
10309.28235	13947.28036	3637.998006	1544	0	0	0	1544	0	0	0	0	1	0	0	0	0	0.032991453	0
15197.27967	31558.2707	16360.99103	12576	1404	6211	3848	50	1063	0.111641221	0.493877226	0.305979644	0.003975827	0.084526081	0.03	0.132713675	0.082222222	0.001068376	0.022713675
3101.2863	3122.286289	20.99998837	21	0	0	0	21	0	0	0	0	1	0	0	0	0	0.000448718	0
10781.28209	10898.28203	116.9999356	116	116	0	0	0	0	1	0	0	0	0	0.002478632	0	0	0	0
7002.284162	7191.284059	188.9998966	140	140	0	0	0	0	1	0	0	0	0	0.002991453	0	0	0	0
25335.27411	35654.26846	10318.99434	4259	0	4259	0	0	0	0	1	0	0	0	0	0.091004274	0	0	0
27230.27308	30004.27156	2773.99848	75	0	0	0	75	0	0	0	0	1	0	0	0	0	0.001602564	0
2030.286887	2151.286821	120.9999337	210	121	83	0	0	6	0.576190476	0.395238095	0	0	0.028571429	0.00258547	0.001773504	0	0	0.000128205
20803.2766	37925.26721	17121.99062	12799	3219	5901	2975	268	436	0.251504024	0.461051645	0.232440034	0.020939136	0.034065161	0.068782051	0.126089744	0.063568376	0.005726496	0.009316239
15570.27947	21478.27623	5907.996762	2846	1918	54	0	868	6	0.67392832	0.018973999	0	0.304989459	0.002108222	0.040982906	0.001153846	0	0.018547009	0.000128205
4911.285308	46402.26257	41490.97726	10137	0	6045	4092	0	0	0	0.596330275	0.403669725	0	0	0	0.129166667	0.087435897	0	0
18732.27773	39429.26639	20696.98866	11659	1710	7637	1385	4	923	0.14666781	0.655030449	0.118792349	0.000343083	0.079166309	0.036538462	0.163183761	0.029594017	8.55E-05	0.019722222
8449.283369	8453.283367	3.999997485	4	0	0	0	4	0	0	0	0	1	0	0	0	0	8.55E-05	0
7442.283921	7462.28391	19.99998931	20	20	0	0	0	0	1	0	0	0	0	0.00042735	0	0	0	0
18152.27805	31697.27063	13544.99258	532	532	0	0	0	0	1	0	0	0	0	0.011367521	0	0	0	0
8188.283512	8268.283468	79.999956	79	0	0	0	79	0	0	0	0	1	0	0	0	0	0.001688034	0
1047.287426	18466.27788	17418.99045	7453	463	1861	0	2191	2938	0.062122635	0.249698108	0	0.29397558	0.394203676	0.009893162	0.039764957	0	0.046816239	0.062777778
12584.2811	13283.28072	698.9996168	60	60	0	0	0	0	1	0	0	0	0	0.001282051	0	0	0	0
16318.27906	36509.26799	20190.98893	16830	3531	6539	5420	457	883	0.209803922	0.388532383	0.322043969	0.027153892	0.052465835	0.075448718	0.139722222	0.115811966	0.009764957	0.018867521
7789.283731	10310.28235	2520.998619	965	0	0	0	965	0	0	0	0	1	0	0	0	0	0.020619658	0
28039.27263	41544.26523	13504.9926	131	50	0	81	0	0	0.381679389	0	0.618320611	0	0	0.001068376	0	0.001730769	0	0
26988.27321	39860.26615	12871.99295	13024	0	6728	5582	179	535	0	0.516584767	0.428593366	0.013743857	0.04107801	0	0.143760684	0.119273504	0.003824786	0.011431624
9556.282762	9560.28276	3.999998114	4	4	0	0	0	0	1	0	0	0	0	8.55E-05	0	0	0	0
22460.27569	41424.2653	18963.98961	12507	1345	9558	1302	0	302	0.107539778	0.764212041	0.104101703	0	0.024146478	0.028739316	0.204230769	0.027820513	0	0.006452991
24073.27481	25087.27425	1013.999444	4	0	4	0	0	0	0	1	0	0	0	0	8.55E-05	0	0	0
18551.27783	39418.2664	20866.98856	3873	1514	1371	33	170	785	0.390911438	0.353989156	0.008520527	0.043893623	0.202685257	0.032350427	0.029294872	0.000705128	0.003632479	0.016773504
4617.285469	4628.285463	10.99999403	11	0	0	0	11	0	0	0	0	1	0	0	0	0	0.000235043	0
19701.2772	34248.26923	14546.99203	444	0	138	28	139	139	0	0.310810811	0.063063063	0.313063063	0.313063063	0	0.002948718	0.000598291	0.002970085	0.002970085
1119.287387	5110.285199	3990.997813	3125	1219	0	0	1190	716	0.39008	0	0	0.3808	0.22912	0.026047009	0	0	0.02542735	0.015299145
26094.2737	31341.27082	5246.997124	2487	0	2487	0	0	0	0	1	0	0	0	0	0.053141026	0	0	0
21367.27629	21874.27601	506.9997225	448	18	0	0	61	369	0.040178571	0	0	0.136160714	0.823660714	0.000384615	0	0	0.001303419	0.007884615
21005.27649	27194.2731	6188.996608	7006	0	5330	1186	245	245	0	0.760776477	0.169283471	0.034970026	0.034970026	0	0.113888889	0.02534188	0.005235043	0.005235043
29545.27181	38799.26673	9253.994928	1762	234	1369	0	159	0	0.132803632	0.776958002	0	0.090238365	0	0.005	0.029252137	0	0.003397436	0
20844.27658	30881.27107	10036.9945	226	0	226	0	0	0	0	1	0	0	0	0	0.00482906	0	0	0
17047.27866	17247.27855	199.99989	398	0	0	0	199	199	0	0	0	0.5	0.5	0	0	0	0.004252137	0.004252137
24272.2747	32934.26995	8661.995252	8612	380	3973	176	1093	2990	0.044124477	0.461333024	0.0204366	0.126915931	0.347189967	0.008119658	0.084893162	0.003760684	0.023354701	0.063888889
24493.27458	35182.26872	10688.99414	4178	0	2690	1427	0	61	0	0.643848731	0.341550981	0	0.014600287	0	0.057478632	0.030491453	0	0.001303419
641.2876482	1028.287436	386.9997878	386	386	0	0	0	0	1	0	0	0	0	0.008247863	0	0	0	0
32062.27043	37741.26731	5678.996888	592	0	95	497	0	0	0	0.160472973	0.839527027	0	0	0	0.002029915	0.010619658	0	0
4900.285314	46404.26257	41503.97725	11087	0	6040	5047	0	0	0	0.544782177	0.455217823	0	0	0	0.129059829	0.10784188	0	0
34311.26919	40082.26603	5770.996837	5260	0	5167	0	41	52	0	0.982319392	0	0.007794677	0.009885932	0	0.110405983	0	0.000876068	0.001111111
6731.284311	11117.28191	4385.997596	705	0	0	0	655	50	0	0	0	0.929078014	0.070921986	0	0	0	0.013995726	0.001068376
32161.27037	32308.27029	146.9999192	147	0	0	0	0	147	0	0	0	0	1	0	0	0	0	0.003141026
24508.27457	38359.26698	13850.99241	3858	2263	1591	4	0	0	0.586573354	0.412389839	0.001036807	0	0	0.048354701	0.033995726	8.55E-05	0	0
30812.27111	32190.27036	1377.999245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16762.27881	16778.2788	15.9999912	15	0	15	0	0	0	0	1	0	0	0	0	0.000320513	0	0	0
12810.28098	15646.27942	2835.998446	6230	48	1140	0	2739	2303	0.007704655	0.182985554	0	0.43964687	0.369662921	0.001025641	0.024358974	0	0.058525641	0.049209402
24416.27462	34984.26883	10567.99421	1398	14	605	0	134	645	0.010014306	0.432761087	0	0.095851216	0.461373391	0.000299145	0.01292735	0	0.002863248	0.013782051
14005.28032	15147.2797	1141.999374	1141	0	0	0	1141	0	0	0	0	1	0	0	0	0	0.024380342	0
21356.27629	29971.27157	8614.995279	2861	297	1295	0	338	931	0.103809857	0.452638937	0	0.11814051	0.325410696	0.006346154	0.02767094	0	0.007222222	0.019893162
27656.27284	41459.26528	13802.99243	5910	0	5341	0	19	550	0	0.903722504	0	0.00321489	0.093062606	0	0.114123932	0	0.000405983	0.011752137
18000.27813	41789.2651	23788.98696	16649	6945	8885	819	0	0	0.417142171	0.533665686	0.049192144	0	0	0.148397436	0.189850427	0.0175	0	0
25258.27416	40679.2657	15420.99155	13980	0	13463	376	0	141	0	0.963018598	0.026895565	0	0.010085837	0	0.28767094	0.008034188	0	0.003012821
6241.284579	6541.284414	299.9998353	300	0	0	0	300	0	0	0	0	1	0	0	0	0	0.006410256	0
7387.283951	7420.283933	32.99998208	33	0	0	0	33	0	0	0	0	1	0	0	0	0	0.000705128	0
29071.27207	37547.26742	8475.995354	2948	240	1353	966	107	282	0.081411126	0.458955224	0.327679783	0.036295794	0.095658073	0.005128205	0.028910256	0.020641026	0.002286325	0.006025641
22721.27555	22975.27541	253.9998604	253	253	0	0	0	0	1	0	0	0	0	0.005405983	0	0	0	0
8149.283533	8150.283533	0.999999686	2	0	0	0	1	1	0	0	0	0.5	0.5	0	0	0	2.14E-05	2.14E-05
11927.28146	46568.26248	34640.98101	32105	15	272	3039	16629	12150	0.000467217	0.008472201	0.094658153	0.517956705	0.378445725	0.000320513	0.005811966	0.064935897	0.355320513	0.259615385
16679.27886	35412.26859	18732.98973	2273	0	559	573	285	856	0	0.245930488	0.252089749	0.125384954	0.376594809	0	0.011944444	0.01224359	0.006089744	0.018290598
13641.28052	20549.27674	6907.996214	870	855	0	0	15	0	0.982758621	0	0	0.017241379	0	0.018269231	0	0	0.000320513	0
17999.27813	32195.27035	14195.99222	11821	1025	5705	3114	675	1302	0.086710092	0.482615684	0.26342949	0.057101768	0.110142966	0.021901709	0.121901709	0.066538462	0.014423077	0.027820513
28358.27246	38625.26683	10266.99437	9392	5129	2796	48	281	1138	0.546103066	0.29770017	0.005110733	0.02991908	0.121166951	0.109594017	0.05974359	0.001025641	0.006004274	0.024316239
