"";"Fecha";"Calle";"Espiras";"Mobywit"
"1829";2016-09-05 22:15:00;"Constitución";271;16
"1830";2016-09-05 22:15:00;"Dr-Oloriz";0;22
"1831";2016-09-05 22:15:00;"Méndez-Núñez";310;18
"1832";2016-09-05 22:30:00;"Beiro-Andalucía";42;10
"1833";2016-09-05 22:30:00;"Constitución";122;10
"1834";2016-09-05 22:30:00;"Dr-Oloriz";0;17
"1835";2016-09-05 22:30:00;"Méndez-Núñez";229;11
"1836";2016-09-05 22:45:00;"Beiro-Andalucía";37;4
"1837";2016-09-05 22:45:00;"Constitución";79;5
"1838";2016-09-05 22:45:00;"Dr-Oloriz";0;16
"1839";2016-09-05 22:45:00;"Méndez-Núñez";182;32
"1840";2016-09-05 23:00:00;"Beiro-Andalucía";40;10
"1841";2016-09-05 23:00:00;"Constitución";96;8
"1842";2016-09-05 23:00:00;"Dr-Oloriz";0;14
"1843";2016-09-05 23:00:00;"Méndez-Núñez";149;10
"1844";2016-09-05 23:15:00;"Beiro-Andalucía";29;10
"1845";2016-09-05 23:15:00;"Constitución";87;6
"1846";2016-09-05 23:15:00;"Dr-Oloriz";0;17
"1847";2016-09-05 23:15:00;"Méndez-Núñez";164;15
"1848";2016-09-05 23:30:00;"Beiro-Andalucía";23;4
"1849";2016-09-05 23:30:00;"Constitución";89;8
"1850";2016-09-05 23:30:00;"Dr-Oloriz";0;17
"1851";2016-09-05 23:30:00;"Méndez-Núñez";168;12
"1852";2016-09-05 23:45:00;"Beiro-Andalucía";13;10
"1853";2016-09-05 23:45:00;"Constitución";74;6
"1854";2016-09-05 23:45:00;"Dr-Oloriz";0;13
"1855";2016-09-05 23:45:00;"Méndez-Núñez";156;8
"1856";2016-09-06 00:00:00;"Beiro-Andalucía";15;5
"1857";2016-09-06 00:00:00;"Constitución";58;4
"1858";2016-09-06 00:00:00;"Dr-Oloriz";0;16
"1859";2016-09-06 00:00:00;"Méndez-Núñez";122;8
"1860";2016-09-06 00:15:00;"Beiro-Andalucía";17;8
"1861";2016-09-06 00:15:00;"Constitución";59;12
"1862";2016-09-06 00:15:00;"Dr-Oloriz";0;22
"1863";2016-09-06 00:15:00;"Méndez-Núñez";128;5
"1864";2016-09-06 00:30:00;"Beiro-Andalucía";19;8
"1865";2016-09-06 00:30:00;"Constitución";46;3
"1866";2016-09-06 00:30:00;"Dr-Oloriz";0;18
"1867";2016-09-06 00:30:00;"Méndez-Núñez";107;8
"1868";2016-09-06 00:45:00;"Beiro-Andalucía";21;10
"1869";2016-09-06 00:45:00;"Constitución";59;7
"1870";2016-09-06 00:45:00;"Dr-Oloriz";0;12
"1871";2016-09-06 00:45:00;"Méndez-Núñez";96;9
"1872";2016-09-06 01:00:00;"Beiro-Andalucía";17;5
"1873";2016-09-06 01:00:00;"Constitución";51;5
"1874";2016-09-06 01:00:00;"Dr-Oloriz";0;4
"1875";2016-09-06 01:00:00;"Méndez-Núñez";91;5
"1876";2016-09-06 01:15:00;"Beiro-Andalucía";13;5
"1877";2016-09-06 01:15:00;"Dr-Oloriz";0;6
"1878";2016-09-06 01:15:00;"Méndez-Núñez";77;3
"1879";2016-09-06 01:30:00;"Beiro-Andalucía";9;1
"1880";2016-09-06 01:30:00;"Constitución";30;5
"1881";2016-09-06 01:30:00;"Dr-Oloriz";0;12
"1882";2016-09-06 01:30:00;"Méndez-Núñez";69;2
"1883";2016-09-06 01:45:00;"Beiro-Andalucía";5;1
"1884";2016-09-06 01:45:00;"Constitución";30;5
"1885";2016-09-06 01:45:00;"Dr-Oloriz";0;12
"1886";2016-09-06 01:45:00;"Méndez-Núñez";61;2
"1887";2016-09-06 02:00:00;"Beiro-Andalucía";8;2
"1888";2016-09-06 02:00:00;"Constitución";27;1
"1889";2016-09-06 02:00:00;"Dr-Oloriz";0;6
"1890";2016-09-06 02:00:00;"Méndez-Núñez";53;5
"1891";2016-09-06 02:15:00;"Beiro-Andalucía";2;1
"1892";2016-09-06 02:15:00;"Constitución";21;1
"1893";2016-09-06 02:15:00;"Dr-Oloriz";0;3
"1894";2016-09-06 02:30:00;"Dr-Oloriz";0;7
"1895";2016-09-06 02:30:00;"Méndez-Núñez";30;2
"1896";2016-09-06 02:45:00;"Beiro-Andalucía";2;1
"1897";2016-09-06 02:45:00;"Constitución";11;3
"1898";2016-09-06 02:45:00;"Dr-Oloriz";0;9
"1899";2016-09-06 02:45:00;"Méndez-Núñez";37;5
"1900";2016-09-06 03:00:00;"Beiro-Andalucía";4;1
"1901";2016-09-06 03:00:00;"Dr-Oloriz";0;5
"1902";2016-09-06 03:00:00;"Méndez-Núñez";41;4
"1903";2016-09-06 03:15:00;"Beiro-Andalucía";4;5
"1904";2016-09-06 03:15:00;"Dr-Oloriz";0;7
"1905";2016-09-06 03:15:00;"Méndez-Núñez";26;7
"1906";2016-09-06 03:30:00;"Constitución";7;1
"1907";2016-09-06 03:30:00;"Dr-Oloriz";0;5
"1908";2016-09-06 03:30:00;"Méndez-Núñez";24;3
"1909";2016-09-06 03:45:00;"Beiro-Andalucía";6;4
"1910";2016-09-06 03:45:00;"Constitución";21;2
"1911";2016-09-06 03:45:00;"Dr-Oloriz";0;4
"1912";2016-09-06 03:45:00;"Méndez-Núñez";35;4
"1913";2016-09-06 04:00:00;"Beiro-Andalucía";2;1
"1914";2016-09-06 04:00:00;"Constitución";12;1
"1915";2016-09-06 04:00:00;"Dr-Oloriz";0;4
"1916";2016-09-06 04:00:00;"Méndez-Núñez";23;22
"1917";2016-09-06 04:15:00;"Beiro-Andalucía";5;1
"1918";2016-09-06 04:15:00;"Constitución";12;1
"1919";2016-09-06 04:15:00;"Dr-Oloriz";0;4
"1920";2016-09-06 04:15:00;"Méndez-Núñez";18;15
"1921";2016-09-06 04:30:00;"Beiro-Andalucía";1;2
"1922";2016-09-06 04:30:00;"Constitución";5;1
"1923";2016-09-06 04:30:00;"Dr-Oloriz";0;11
"1924";2016-09-06 04:30:00;"Méndez-Núñez";17;7
"1925";2016-09-06 04:45:00;"Constitución";11;2
"1926";2016-09-06 04:45:00;"Dr-Oloriz";0;1
"1927";2016-09-06 05:00:00;"Beiro-Andalucía";3;4
"1928";2016-09-06 05:00:00;"Constitución";11;1
"1929";2016-09-06 05:00:00;"Dr-Oloriz";0;6
"1930";2016-09-06 05:00:00;"Méndez-Núñez";16;6
"1931";2016-09-06 05:15:00;"Constitución";9;1
"1932";2016-09-06 05:15:00;"Dr-Oloriz";0;3
"1933";2016-09-06 05:15:00;"Méndez-Núñez";18;11
"1934";2016-09-06 05:30:00;"Beiro-Andalucía";2;3
"1935";2016-09-06 05:30:00;"Constitución";14;1
"1936";2016-09-06 05:30:00;"Dr-Oloriz";0;3
"1937";2016-09-06 05:30:00;"Méndez-Núñez";14;9
"1938";2016-09-06 05:45:00;"Beiro-Andalucía";6;2
"1939";2016-09-06 05:45:00;"Constitución";8;5
"1940";2016-09-06 05:45:00;"Dr-Oloriz";0;6
"1941";2016-09-06 05:45:00;"Méndez-Núñez";27;15
"1942";2016-09-06 06:00:00;"Beiro-Andalucía";8;2
"1943";2016-09-06 06:00:00;"Constitución";17;2
"1944";2016-09-06 06:00:00;"Dr-Oloriz";0;11
"1945";2016-09-06 06:00:00;"Méndez-Núñez";26;15
"1946";2016-09-06 06:15:00;"Beiro-Andalucía";3;3
"1947";2016-09-06 06:15:00;"Constitución";25;2
"1948";2016-09-06 06:15:00;"Dr-Oloriz";0;4
"1949";2016-09-06 06:15:00;"Méndez-Núñez";35;12
"1950";2016-09-06 06:30:00;"Beiro-Andalucía";6;4
"1951";2016-09-06 06:30:00;"Dr-Oloriz";0;4
"1952";2016-09-06 06:30:00;"Méndez-Núñez";43;33
"1953";2016-09-06 06:45:00;"Beiro-Andalucía";19;4
"1954";2016-09-06 06:45:00;"Constitución";34;10
"1955";2016-09-06 06:45:00;"Dr-Oloriz";0;10
"1956";2016-09-06 06:45:00;"Méndez-Núñez";74;42
"1957";2016-09-06 07:00:00;"Beiro-Andalucía";28;11
"1958";2016-09-06 07:00:00;"Constitución";46;7
"1959";2016-09-06 07:00:00;"Dr-Oloriz";0;15
"1960";2016-09-06 07:00:00;"Méndez-Núñez";139;15
"1961";2016-09-06 07:15:00;"Beiro-Andalucía";35;13
"1962";2016-09-06 07:15:00;"Constitución";59;12
"1963";2016-09-06 07:15:00;"Dr-Oloriz";0;12
"1964";2016-09-06 07:15:00;"Méndez-Núñez";132;13
"1965";2016-09-06 07:30:00;"Beiro-Andalucía";85;20
"1966";2016-09-06 07:30:00;"Constitución";93;8
"1967";2016-09-06 07:30:00;"Dr-Oloriz";0;38
"1968";2016-09-06 07:30:00;"Méndez-Núñez";178;102
"1969";2016-09-06 07:45:00;"Beiro-Andalucía";134;40
"1970";2016-09-06 07:45:00;"Constitución";117;15
"1971";2016-09-06 07:45:00;"Dr-Oloriz";0;38
"1972";2016-09-06 07:45:00;"Méndez-Núñez";211;167
"1973";2016-09-06 08:00:00;"Beiro-Andalucía";166;34
"1974";2016-09-06 08:00:00;"Constitución";151;15
"1975";2016-09-06 08:00:00;"Dr-Oloriz";0;45
"1976";2016-09-06 08:00:00;"Méndez-Núñez";287;137
"1977";2016-09-06 08:15:00;"Beiro-Andalucía";113;34
"1978";2016-09-06 08:15:00;"Constitución";169;23
"1979";2016-09-06 08:15:00;"Dr-Oloriz";0;49
"1980";2016-09-06 08:15:00;"Méndez-Núñez";274;117
"1981";2016-09-06 08:30:00;"Beiro-Andalucía";113;36
"1982";2016-09-06 08:30:00;"Constitución";167;17
"1983";2016-09-06 08:30:00;"Dr-Oloriz";0;46
"1984";2016-09-06 08:30:00;"Méndez-Núñez";278;83
"1985";2016-09-06 08:45:00;"Beiro-Andalucía";111;31
"1986";2016-09-06 08:45:00;"Constitución";158;21
"1987";2016-09-06 08:45:00;"Dr-Oloriz";0;41
"1988";2016-09-06 08:45:00;"Méndez-Núñez";271;70
"1989";2016-09-06 09:00:00;"Beiro-Andalucía";117;35
"1990";2016-09-06 09:00:00;"Constitución";169;22
"1991";2016-09-06 09:00:00;"Dr-Oloriz";0;38
"1992";2016-09-06 09:00:00;"Méndez-Núñez";299;27
"1993";2016-09-06 09:15:00;"Méndez-Núñez";187;99
"1994";2016-09-06 09:30:00;"Beiro-Andalucía";132;34
"1995";2016-09-06 09:30:00;"Constitución";225;24
"1996";2016-09-06 09:30:00;"Dr-Oloriz";0;57
"1997";2016-09-06 09:30:00;"Méndez-Núñez";285;152
"1998";2016-09-06 09:45:00;"Beiro-Andalucía";97;46
"1999";2016-09-06 09:45:00;"Constitución";181;24
"2000";2016-09-06 09:45:00;"Dr-Oloriz";0;49
"2001";2016-09-06 09:45:00;"Méndez-Núñez";311;162
"2002";2016-09-06 10:00:00;"Beiro-Andalucía";111;33
"2003";2016-09-06 10:00:00;"Constitución";202;25
"2004";2016-09-06 10:00:00;"Dr-Oloriz";0;41
"2005";2016-09-06 10:00:00;"Méndez-Núñez";315;108
"2006";2016-09-06 10:15:00;"Beiro-Andalucía";114;35
"2007";2016-09-06 10:15:00;"Constitución";205;31
"2008";2016-09-06 10:15:00;"Dr-Oloriz";0;40
"2009";2016-09-06 10:15:00;"Méndez-Núñez";305;90
"2010";2016-09-06 10:30:00;"Beiro-Andalucía";89;37
"2011";2016-09-06 10:30:00;"Constitución";171;32
"2012";2016-09-06 10:30:00;"Dr-Oloriz";0;47
"2013";2016-09-06 10:30:00;"Méndez-Núñez";280;27
"2014";2016-09-06 10:45:00;"Beiro-Andalucía";96;27
"2015";2016-09-06 10:45:00;"Constitución";199;21
"2016";2016-09-06 10:45:00;"Dr-Oloriz";0;55
"2017";2016-09-06 10:45:00;"Méndez-Núñez";279;34
"2018";2016-09-06 11:00:00;"Beiro-Andalucía";98;42
"2019";2016-09-06 11:00:00;"Constitución";213;22
"2020";2016-09-06 11:00:00;"Dr-Oloriz";0;40
"2021";2016-09-06 11:00:00;"Méndez-Núñez";298;92
"2022";2016-09-06 11:15:00;"Beiro-Andalucía";92;37
"2023";2016-09-06 11:15:00;"Constitución";216;28
"2024";2016-09-06 11:15:00;"Dr-Oloriz";0;38
"2025";2016-09-06 11:15:00;"Méndez-Núñez";266;203
"2026";2016-09-06 11:30:00;"Beiro-Andalucía";115;42
"2027";2016-09-06 11:30:00;"Constitución";216;25
"2028";2016-09-06 11:30:00;"Dr-Oloriz";0;53
"2029";2016-09-06 11:30:00;"Méndez-Núñez";283;72
"2030";2016-09-06 11:45:00;"Beiro-Andalucía";114;42
"2031";2016-09-06 11:45:00;"Constitución";216;40
"2032";2016-09-06 11:45:00;"Dr-Oloriz";0;58
"2033";2016-09-06 11:45:00;"Méndez-Núñez";293;31
"2034";2016-09-06 12:00:00;"Beiro-Andalucía";92;37
"2035";2016-09-06 12:00:00;"Constitución";224;43
"2036";2016-09-06 12:00:00;"Dr-Oloriz";0;55
"2037";2016-09-06 12:00:00;"Méndez-Núñez";307;36
"2038";2016-09-06 12:15:00;"Beiro-Andalucía";98;33
"2039";2016-09-06 12:15:00;"Constitución";235;18
"2040";2016-09-06 12:15:00;"Dr-Oloriz";0;49
"2041";2016-09-06 12:15:00;"Méndez-Núñez";297;45
"2042";2016-09-06 12:30:00;"Beiro-Andalucía";106;29
"2043";2016-09-06 12:30:00;"Constitución";191;24
"2044";2016-09-06 12:30:00;"Dr-Oloriz";0;61
"2045";2016-09-06 12:30:00;"Méndez-Núñez";360;37
"2046";2016-09-06 12:45:00;"Beiro-Andalucía";116;32
"2047";2016-09-06 12:45:00;"Constitución";230;25
"2048";2016-09-06 12:45:00;"Dr-Oloriz";0;39
"2049";2016-09-06 12:45:00;"Méndez-Núñez";364;36
"2050";2016-09-06 13:00:00;"Beiro-Andalucía";106;45
"2051";2016-09-06 13:00:00;"Constitución";205;24
"2052";2016-09-06 13:00:00;"Dr-Oloriz";0;58
"2053";2016-09-06 13:00:00;"Méndez-Núñez";313;35
"2054";2016-09-06 13:15:00;"Beiro-Andalucía";84;26
"2055";2016-09-06 13:15:00;"Constitución";204;31
"2056";2016-09-06 13:15:00;"Dr-Oloriz";0;55
"2057";2016-09-06 13:15:00;"Méndez-Núñez";306;33
"2058";2016-09-06 13:30:00;"Beiro-Andalucía";77;26
"2059";2016-09-06 13:30:00;"Constitución";214;14
"2060";2016-09-06 13:30:00;"Dr-Oloriz";0;42
"2061";2016-09-06 13:30:00;"Méndez-Núñez";300;49
"2062";2016-09-06 13:45:00;"Beiro-Andalucía";85;21
"2063";2016-09-06 13:45:00;"Constitución";96;22
"2064";2016-09-06 13:45:00;"Dr-Oloriz";0;33
"2065";2016-09-06 13:45:00;"Méndez-Núñez";308;55
"2066";2016-09-06 14:00:00;"Beiro-Andalucía";72;33
"2067";2016-09-06 14:00:00;"Constitución";100;27
"2068";2016-09-06 14:00:00;"Dr-Oloriz";0;41
"2069";2016-09-06 14:00:00;"Méndez-Núñez";284;32
"2070";2016-09-06 14:15:00;"Beiro-Andalucía";84;26
"2071";2016-09-06 14:15:00;"Constitución";271;19
"2072";2016-09-06 14:15:00;"Dr-Oloriz";0;48
"2073";2016-09-06 14:15:00;"Méndez-Núñez";353;35
"2074";2016-09-06 14:30:00;"Beiro-Andalucía";88;26
"2075";2016-09-06 14:30:00;"Constitución";195;21
"2076";2016-09-06 14:30:00;"Dr-Oloriz";0;44
"2077";2016-09-06 14:30:00;"Méndez-Núñez";360;54
"2078";2016-09-06 14:45:00;"Beiro-Andalucía";99;22
"2079";2016-09-06 14:45:00;"Constitución";206;24
"2080";2016-09-06 14:45:00;"Dr-Oloriz";0;40
"2081";2016-09-06 14:45:00;"Méndez-Núñez";349;44
"2082";2016-09-06 15:00:00;"Beiro-Andalucía";103;24
"2083";2016-09-06 15:00:00;"Constitución";183;13
"2084";2016-09-06 15:00:00;"Dr-Oloriz";0;46
"2085";2016-09-06 15:00:00;"Méndez-Núñez";325;34
"2086";2016-09-06 15:15:00;"Beiro-Andalucía";70;22
"2087";2016-09-06 15:15:00;"Constitución";188;18
"2088";2016-09-06 15:15:00;"Dr-Oloriz";0;35
"2089";2016-09-06 15:15:00;"Méndez-Núñez";264;30
"2090";2016-09-06 15:30:00;"Beiro-Andalucía";57;19
"2091";2016-09-06 15:30:00;"Constitución";221;20
"2092";2016-09-06 15:30:00;"Dr-Oloriz";0;39
"2093";2016-09-06 15:30:00;"Méndez-Núñez";236;33
"2094";2016-09-06 15:45:00;"Beiro-Andalucía";69;19
"2095";2016-09-06 15:45:00;"Constitución";166;17
"2096";2016-09-06 15:45:00;"Dr-Oloriz";0;27
"2097";2016-09-06 15:45:00;"Méndez-Núñez";321;26
"2098";2016-09-06 16:00:00;"Beiro-Andalucía";59;19
"2099";2016-09-06 16:00:00;"Constitución";141;10
"2100";2016-09-06 16:00:00;"Dr-Oloriz";0;33
"2101";2016-09-06 16:00:00;"Méndez-Núñez";219;16
"2102";2016-09-06 16:15:00;"Beiro-Andalucía";103;18
"2103";2016-09-06 16:15:00;"Constitución";248;17
"2104";2016-09-06 16:15:00;"Dr-Oloriz";0;36
"2105";2016-09-06 16:15:00;"Méndez-Núñez";199;31
"2106";2016-09-06 16:30:00;"Méndez-Núñez";158;29
"2107";2016-09-06 16:45:00;"Beiro-Andalucía";84;21
"2108";2016-09-06 16:45:00;"Constitución";165;19
"2109";2016-09-06 16:45:00;"Dr-Oloriz";0;42
"2110";2016-09-06 16:45:00;"Méndez-Núñez";192;32
"2111";2016-09-06 17:00:00;"Beiro-Andalucía";55;28
"2112";2016-09-06 17:00:00;"Constitución";174;17
"2113";2016-09-06 17:00:00;"Dr-Oloriz";0;22
"2114";2016-09-06 17:00:00;"Méndez-Núñez";206;30
"2115";2016-09-06 17:15:00;"Beiro-Andalucía";63;16
"2116";2016-09-06 17:15:00;"Constitución";142;23
"2117";2016-09-06 17:15:00;"Dr-Oloriz";0;45
"2118";2016-09-06 17:15:00;"Méndez-Núñez";262;29
"2119";2016-09-06 17:30:00;"Beiro-Andalucía";54;25
"2120";2016-09-06 17:30:00;"Constitución";153;23
"2121";2016-09-06 17:30:00;"Dr-Oloriz";0;36
"2122";2016-09-06 17:30:00;"Méndez-Núñez";232;32
"2123";2016-09-06 17:45:00;"Beiro-Andalucía";69;19
"2124";2016-09-06 17:45:00;"Constitución";162;21
"2125";2016-09-06 17:45:00;"Dr-Oloriz";0;37
"2126";2016-09-06 17:45:00;"Méndez-Núñez";249;30
"2127";2016-09-06 18:00:00;"Beiro-Andalucía";72;18
"2128";2016-09-06 18:00:00;"Constitución";151;15
"2129";2016-09-06 18:00:00;"Dr-Oloriz";0;27
"2130";2016-09-06 18:00:00;"Méndez-Núñez";262;37
"2131";2016-09-06 18:15:00;"Beiro-Andalucía";68;20
"2132";2016-09-06 18:15:00;"Constitución";156;20
"2133";2016-09-06 18:15:00;"Dr-Oloriz";0;26
"2134";2016-09-06 18:15:00;"Méndez-Núñez";238;25
"2135";2016-09-06 18:30:00;"Beiro-Andalucía";48;27
"2136";2016-09-06 18:30:00;"Constitución";189;24
"2137";2016-09-06 18:30:00;"Dr-Oloriz";0;34
"2138";2016-09-06 18:30:00;"Méndez-Núñez";255;36
"2139";2016-09-06 18:45:00;"Beiro-Andalucía";115;21
"2140";2016-09-06 18:45:00;"Constitución";370;32
"2141";2016-09-06 18:45:00;"Dr-Oloriz";0;23
"2142";2016-09-06 18:45:00;"Méndez-Núñez";276;39
"2143";2016-09-06 19:00:00;"Beiro-Andalucía";83;31
"2144";2016-09-06 19:00:00;"Constitución";170;18
"2145";2016-09-06 19:00:00;"Dr-Oloriz";0;25
"2146";2016-09-06 19:00:00;"Méndez-Núñez";294;35
"2147";2016-09-06 19:15:00;"Beiro-Andalucía";78;13
"2148";2016-09-06 19:15:00;"Constitución";166;19
"2149";2016-09-06 19:15:00;"Dr-Oloriz";0;29
"2150";2016-09-06 19:15:00;"Méndez-Núñez";256;41
"2151";2016-09-06 19:30:00;"Beiro-Andalucía";64;23
"2152";2016-09-06 19:30:00;"Constitución";170;25
"2153";2016-09-06 19:30:00;"Dr-Oloriz";0;32
"2154";2016-09-06 19:30:00;"Méndez-Núñez";272;41
"2155";2016-09-06 19:45:00;"Beiro-Andalucía";82;17
"2156";2016-09-06 19:45:00;"Constitución";164;21
"2157";2016-09-06 19:45:00;"Dr-Oloriz";0;36
"2158";2016-09-06 19:45:00;"Méndez-Núñez";255;36
"2159";2016-09-06 20:00:00;"Beiro-Andalucía";87;24
"2160";2016-09-06 20:00:00;"Constitución";171;27
"2161";2016-09-06 20:00:00;"Dr-Oloriz";0;27
"2162";2016-09-06 20:00:00;"Méndez-Núñez";274;28
"2163";2016-09-06 20:15:00;"Beiro-Andalucía";77;16
"2164";2016-09-06 20:15:00;"Constitución";160;24
"2165";2016-09-06 20:15:00;"Dr-Oloriz";0;41
"2166";2016-09-06 20:15:00;"Méndez-Núñez";245;34
"2167";2016-09-06 20:30:00;"Beiro-Andalucía";80;18
"2168";2016-09-06 20:30:00;"Constitución";182;22
"2169";2016-09-06 20:30:00;"Dr-Oloriz";0;33
"2170";2016-09-06 20:30:00;"Méndez-Núñez";258;36
"2171";2016-09-06 20:45:00;"Beiro-Andalucía";69;27
"2172";2016-09-06 20:45:00;"Constitución";148;23
"2173";2016-09-06 20:45:00;"Dr-Oloriz";0;29
"2174";2016-09-06 20:45:00;"Méndez-Núñez";283;34
"2175";2016-09-06 21:00:00;"Méndez-Núñez";206;27
"2176";2016-09-06 21:15:00;"Beiro-Andalucía";94;25
"2177";2016-09-06 21:15:00;"Constitución";207;23
"2178";2016-09-06 21:15:00;"Dr-Oloriz";0;32
"2179";2016-09-06 21:15:00;"Méndez-Núñez";267;27
"2180";2016-09-06 21:30:00;"Beiro-Andalucía";99;19
"2181";2016-09-06 21:30:00;"Constitución";169;16
"2182";2016-09-06 21:30:00;"Dr-Oloriz";0;43
"2183";2016-09-06 21:30:00;"Méndez-Núñez";260;27
"2184";2016-09-06 21:45:00;"Beiro-Andalucía";102;20
"2185";2016-09-06 21:45:00;"Constitución";151;20
"2186";2016-09-06 21:45:00;"Dr-Oloriz";0;27
"2187";2016-09-06 21:45:00;"Méndez-Núñez";216;32
"2188";2016-09-06 22:00:00;"Beiro-Andalucía";72;14
"2189";2016-09-06 22:00:00;"Constitución";145;13
"2190";2016-09-06 22:00:00;"Dr-Oloriz";0;15
"2191";2016-09-06 22:00:00;"Méndez-Núñez";220;23
"2192";2016-09-06 22:15:00;"Beiro-Andalucía";51;14
"2193";2016-09-06 22:15:00;"Constitución";132;13
"2194";2016-09-06 22:15:00;"Dr-Oloriz";0;20
"2195";2016-09-06 22:15:00;"Méndez-Núñez";204;14
"2196";2016-09-06 22:30:00;"Beiro-Andalucía";40;11
"2197";2016-09-06 22:30:00;"Constitución";117;7
"2198";2016-09-06 22:30:00;"Dr-Oloriz";0;23
"2199";2016-09-06 22:30:00;"Méndez-Núñez";158;15
"2200";2016-09-06 22:45:00;"Beiro-Andalucía";36;5
"2201";2016-09-06 22:45:00;"Constitución";108;10
"2202";2016-09-06 22:45:00;"Dr-Oloriz";0;13
"2203";2016-09-06 22:45:00;"Méndez-Núñez";154;10
"2204";2016-09-06 23:00:00;"Beiro-Andalucía";26;6
"2205";2016-09-06 23:00:00;"Constitución";90;5
"2206";2016-09-06 23:00:00;"Dr-Oloriz";0;16
"2207";2016-09-06 23:00:00;"Méndez-Núñez";113;16
"2208";2016-09-06 23:15:00;"Méndez-Núñez";91;16
"2209";2016-09-06 23:30:00;"Beiro-Andalucía";36;10
"2210";2016-09-06 23:30:00;"Constitución";99;9
"2211";2016-09-06 23:30:00;"Dr-Oloriz";0;12
"2212";2016-09-06 23:30:00;"Méndez-Núñez";120;13
"2213";2016-09-06 23:45:00;"Beiro-Andalucía";27;3
"2214";2016-09-06 23:45:00;"Constitución";85;6
"2215";2016-09-06 23:45:00;"Dr-Oloriz";0;12
"2216";2016-09-06 23:45:00;"Méndez-Núñez";112;8
"2217";2016-09-07 00:00:00;"Beiro-Andalucía";18;8
"2218";2016-09-07 00:00:00;"Constitución";76;7
"2219";2016-09-07 00:00:00;"Dr-Oloriz";0;23
"2220";2016-09-07 00:00:00;"Méndez-Núñez";119;9
"2221";2016-09-07 00:15:00;"Beiro-Andalucía";22;9
"2222";2016-09-07 00:15:00;"Constitución";88;7
"2223";2016-09-07 00:15:00;"Dr-Oloriz";0;11
"2224";2016-09-07 00:15:00;"Méndez-Núñez";96;12
"2225";2016-09-07 00:30:00;"Beiro-Andalucía";18;6
"2226";2016-09-07 00:30:00;"Constitución";61;1
"2227";2016-09-07 00:30:00;"Dr-Oloriz";0;15
"2228";2016-09-07 00:30:00;"Méndez-Núñez";109;5
"2229";2016-09-07 00:45:00;"Beiro-Andalucía";15;7
"2230";2016-09-07 00:45:00;"Constitución";46;4
"2231";2016-09-07 00:45:00;"Dr-Oloriz";0;7
"2232";2016-09-07 00:45:00;"Méndez-Núñez";88;9
"2233";2016-09-07 01:00:00;"Beiro-Andalucía";4;7
"2234";2016-09-07 01:00:00;"Constitución";46;3
"2235";2016-09-07 01:00:00;"Dr-Oloriz";0;7
"2236";2016-09-07 01:00:00;"Méndez-Núñez";102;10
"2237";2016-09-07 01:15:00;"Beiro-Andalucía";14;4
"2238";2016-09-07 01:15:00;"Constitución";44;4
"2239";2016-09-07 01:15:00;"Dr-Oloriz";0;9
"2240";2016-09-07 01:15:00;"Méndez-Núñez";56;7
"2241";2016-09-07 01:30:00;"Beiro-Andalucía";3;5
"2242";2016-09-07 01:30:00;"Constitución";41;5
"2243";2016-09-07 01:30:00;"Dr-Oloriz";0;9
"2244";2016-09-07 01:30:00;"Méndez-Núñez";82;5
"2245";2016-09-07 01:45:00;"Beiro-Andalucía";7;1
"2246";2016-09-07 01:45:00;"Constitución";40;3
"2247";2016-09-07 01:45:00;"Dr-Oloriz";0;3
"2248";2016-09-07 01:45:00;"Méndez-Núñez";70;3
"2249";2016-09-07 02:00:00;"Constitución";29;1
"2250";2016-09-07 02:00:00;"Dr-Oloriz";0;5
"2251";2016-09-07 02:00:00;"Méndez-Núñez";64;6
"2252";2016-09-07 02:15:00;"Beiro-Andalucía";6;1
"2253";2016-09-07 02:15:00;"Constitución";23;4
"2254";2016-09-07 02:15:00;"Dr-Oloriz";0;4
"2255";2016-09-07 02:15:00;"Méndez-Núñez";52;4
"2256";2016-09-07 02:30:00;"Beiro-Andalucía";2;1
"2257";2016-09-07 02:30:00;"Dr-Oloriz";0;2
"2258";2016-09-07 02:30:00;"Méndez-Núñez";45;2
"2259";2016-09-07 02:45:00;"Beiro-Andalucía";3;3
"2260";2016-09-07 02:45:00;"Constitución";12;1
"2261";2016-09-07 02:45:00;"Dr-Oloriz";0;1
"2262";2016-09-07 02:45:00;"Méndez-Núñez";35;4
"2263";2016-09-07 03:00:00;"Beiro-Andalucía";7;2
"2264";2016-09-07 03:00:00;"Constitución";17;5
"2265";2016-09-07 03:00:00;"Dr-Oloriz";0;7
"2266";2016-09-07 03:00:00;"Méndez-Núñez";29;6
"2267";2016-09-07 03:15:00;"Beiro-Andalucía";6;3
"2268";2016-09-07 03:15:00;"Dr-Oloriz";0;2
"2269";2016-09-07 03:15:00;"Méndez-Núñez";27;5
"2270";2016-09-07 03:30:00;"Constitución";11;1
"2271";2016-09-07 03:30:00;"Dr-Oloriz";0;7
"2272";2016-09-07 03:30:00;"Méndez-Núñez";38;2
"2273";2016-09-07 03:45:00;"Beiro-Andalucía";4;1
"2274";2016-09-07 03:45:00;"Constitución";12;1
"2275";2016-09-07 03:45:00;"Dr-Oloriz";0;6
"2276";2016-09-07 03:45:00;"Méndez-Núñez";34;4
"2277";2016-09-07 04:00:00;"Beiro-Andalucía";3;2
"2278";2016-09-07 04:00:00;"Dr-Oloriz";0;2
